date,symbol,close,volume,open_interest,roll_yield
20250526,HC2506,3138.0,237.0,585.0,0.0686369840734429
20250526,HC2507,3156.0,4053.0,16947.0,-0.0152187718559419
20250526,HC2508,3152.0,91.0,426.0,-0.041951417269478
20250526,HC2509,3141.0,40745.0,169559.0,-0.0114667949480241
20250526,HC2510,3138.0,804010.0,1471007.0,-0.0306317971053477
20250526,HC2511,3130.0,33657.0,181462.0,0.0420985920533718
20250526,HC2512,3141.0,78.0,372.0,0.0114558481254065
20250526,HC2601,3144.0,16904.0,64376.0,0.0304955691440705
20250526,HC2602,3152.0,9.0,227.0,0.0455985349172981
20250526,HC2603,3164.0,9.0,150.0,0.0227344558053818
20250526,HC2604,3170.0,34.0,106.0,-0.0341178558685023
20250526,HC2605,3161.0,437.0,771.0,0.0
20250527,HC2506,3109.0,195.0,641.0,0.115237761398398
20250527,HC2507,3139.0,4228.0,15490.0,-0.0728553124611056
20250527,HC2508,3120.0,80.0,440.0,0.0076898432621919
20250527,HC2509,3122.0,40226.0,170212.0,-0.0423552501328837
20250527,HC2510,3111.0,694483.0,1513825.0,-0.011577424921188
20250527,HC2511,3108.0,33968.0,188658.0,0.0308483460372107
20250527,HC2512,3116.0,206.0,450.0,0.0153944857546694
20250527,HC2601,3120.0,16397.0,70201.0,0.0153747618725824
20250527,HC2602,3124.0,12.0,227.0,0.053657068000815
20250527,HC2603,3138.0,30.0,155.0,0.0
20250527,HC2604,3138.0,31.0,116.0,0.0114667949480236
20250527,HC2605,3141.0,852.0,1164.0,0.0
20250528,HC2506,3127.0,350.0,500.0,0.057425536292702
20250528,HC2507,3142.0,5804.0,12737.0,-0.0881652264931589
20250528,HC2508,3119.0,53.0,419.0,-0.0076972420855936
20250528,HC2509,3117.0,38612.0,173045.0,-0.0656266715291943
20250528,HC2510,3100.0,452531.0,1537114.0,-0.0154938691634391
20250528,HC2511,3096.0,24190.0,193471.0,0.0193642126899754
20250528,HC2512,3101.0,56.0,453.0,0.0347770328739707
20250528,HC2601,3110.0,14468.0,74494.0,0.0730888619472273
20250528,HC2602,3129.0,0.0,227.0,0.0535715175442263
20250528,HC2603,3143.0,0.0,155.0,-0.0650823097937481
20250528,HC2604,3126.0,20.0,129.0,0.0306709432145314
20250528,HC2605,3134.0,1383.0,2149.0,0.0
20250529,HC2506,3141.0,354.0,426.0,0.0267133199837681
20250529,HC2507,3148.0,5371.0,10781.0,-0.0534862394559327
20250529,HC2508,3134.0,62.0,431.0,-0.0191601509650074
20250529,HC2509,3129.0,49374.0,172011.0,-0.0730888619472275
20250529,HC2510,3110.0,809980.0,1552234.0,-0.0077195242289004
20250529,HC2511,3108.0,28770.0,196152.0,0.0231436908768682
20250529,HC2512,3114.0,313.0,473.0,0.0154043666853375
20250529,HC2601,3118.0,23182.0,81148.0,0.0115403118366921
20250529,HC2602,3121.0,6.0,225.0,0.0728320395782359
20250529,HC2603,3140.0,17.0,166.0,0.0114594947432219
