时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2025-07-15,41500.0,43250.0,41180.0,42470.0,565746,69821,41236.0,38669.0,35403.5,36016.833333333336,1870.680006326511,796.8755548188597,1073.8044515076513,93.72462163159838,1731.7857142857142,90.87632388162191,402870.45,5062353,74169.5,-8507.0,-10.860739454601164
2025-07-16,42360.0,43250.0,41865.0,42945.0,449860,71783,41971.0,39458.5,35882.25,36075.25,2081.8476723791173,1053.8699783309112,1027.977694048206,93.4261407579273,1746.7857142857142,83.2387759479479,420627.25,5512213,76236.9,1962.0,2.810042823792269
2025-07-17,43900.0,45715.0,43465.0,45700.0,410795,70964,42842.0,40523.5,36531.25,36210.0,2443.339744957324,1331.7639316561938,1111.5758133011302,93.96521121760739,1785.0,93.81893737764369,438298.0,5923008,78404.45,-819.0,-1.1409386623573825
2025-07-18,45105.0,45855.0,42920.0,43850.0,1045074,155539,43346.0,41357.5,37138.75,36300.5,2551.1373545846,1575.638616241875,975.4987383427249,82.81896277441935,1903.2142857142858,75.68660209759543,486145.9,4877934,84873.55,84575.0,119.18014768051405
2025-07-21,45280.0,45850.0,44065.0,45660.0,621314,172057,44125.0,42272.0,37891.0,36427.833333333336,2750.908845265978,1810.6926620466957,940.2161832192824,88.82564409826243,1961.7857142857142,76.66281628988833,512789.1,5499248,89567.25,16518.0,10.619844540597544
2025-07-22,45880.0,49105.0,45725.0,49105.0,757482,192179,45452.0,43344.0,38792.0,36594.0,3150.89039670847,2078.7322089790505,1072.1581877294193,89.51363508574642,2040.0,91.67907131202759,542064.75,6256730,95561.9,20122.0,11.694961553438677
2025-07-23,50905.0,53165.0,48500.0,50080.0,1246241,165641,46879.0,44425.0,39764.75,36772.416666666664,3506.1364510100393,2364.2130573852482,1141.923393624791,90.05863539445629,2293.214285714286,100.94568877643493,597069.75,7502971,99838.6,-26538.0,-13.80900098345813
2025-07-24,50025.0,55605.0,48610.0,53765.0,1123795,172564,48492.0,45667.0,40867.25,37028.666666666664,4038.4672747390796,2699.0639008560147,1339.403373883065,91.51694337047988,2693.9285714285716,102.81734794943907,642007.75,8626766,104610.2,6923.0,4.1795207708236415
2025-07-25,52820.0,54730.0,50565.0,51025.0,747961,155168,49927.0,46636.5,41752.75,37249.416666666664,4190.937666267651,2997.438653938342,1193.4990123293092,80.58600337268128,2886.0714285714284,86.44042738019604,664668.65,7878805,108915.5,-17396.0,-10.080897522078768
2025-07-28,48000.0,50700.0,47750.0,49405.0,581460,136295,50676.0,47400.5,42546.25,37450.833333333336,4133.403783091839,3224.631679769042,908.7721033227967,73.47677886663826,2962.5,57.61556560135101,672682.85,7297345,112413.6,-18873.0,-12.16294596824088
2025-07-29,49500.0,51800.0,48640.0,50805.0,546037,140638,51016.0,48234.0,43451.5,37676.833333333336,4152.9039739587315,3410.2861386069803,742.6178353517512,74.04627892432771,3058.5714285714284,61.471744632994415,686910.2,7843382,116385.7,4343.0,3.1864705234968316
2025-07-30,51800.0,54770.0,51570.0,54705.0,565243,164490,51941.0,49410.0,44434.25,37981.75,4431.966471373438,3614.622205160272,817.3442662131661,75.881441301821,3134.6428571428573,80.24615487161411,694593.05,8408625,119859.95,23852.0,16.959854377906392
2025-07-31,52500.0,52800.0,48510.0,49130.0,565838,126989,51014.0,49753.0,45138.25,38208.583333333336,4155.369095030277,3722.7715831342734,432.59751189600365,62.43226012113484,3452.5,46.0978417423874,698781.8,7842787,122364.0,-37501.0,-22.798346404036717
2025-08-01,50300.0,51150.0,48005.0,49200.0,383215,110762,50649.0,50288.0,45822.75,38412.75,3896.891160914922,3757.5954986904035,139.2956622245183,61.99000161264313,3583.5714285714284,36.19707073644634,692113.4,8226002,124035.4,-16227.0,-12.778272133806867
2025-08-04,48500.0,48870.0,47500.0,48720.0,175335,98033,50512.0,50594.0,46433.0,38594.25,3611.6803446032864,3728.4124678729804,-116.73212326969406,60.152696556205335,3557.1428571428573,22.14399423317837,678866.95,8050667,123675.55,-12729.0,-11.492208519167225
2025-08-05,48615.0,51390.0,48420.0,50330.0,433130,127587,50417.0,50716.5,47030.25,38792.25,3475.498874904966,3677.829749279378,-202.3308743744119,61.56979476735078,3670.3571428571427,35.90116707781574,668805.15,8483797,124527.55,29554.0,30.14699131924965
2025-08-06,50300.0,52285.0,50085.0,51345.0,420201,138396,49745.0,50843.0,47634.0,39010.166666666664,3410.1658274216024,3624.296964907823,-214.13113748622072,59.35376967688484,3629.6428571428573,45.35861787474069,650092.0,8903998,126588.0,10809.0,8.471866255966521
2025-08-07,51290.0,51715.0,49700.0,50110.0,400810,136324,49941.0,50477.5,48072.25,39205.0,3221.5981597076025,3543.7572038677795,-322.159044160177,60.588633288227335,3563.9285714285716,32.88442670650675,619404.15,8503188,128474.15,-2072.0,-1.4971530969103197
2025-08-08,50290.0,50875.0,49020.0,50790.0,434972,137596,50259.0,50454.0,48545.25,39419.5,3091.3916034108115,3453.284083776386,-361.89248036557456,59.02215969046782,3553.5714285714284,25.54992539244911,597241.9,8938160,131057.7,1272.0,0.9330712126991658
2025-08-11,50600.0,53350.0,49800.0,52985.0,592822,139739,51112.0,50812.0,49106.25,39688.416666666664,3129.248100860197,3388.4768871931487,-259.2287863329516,57.13760117733628,3561.0714285714284,47.23368712650464,603366.55,9530982,134128.25,2143.0,1.5574580656414483
2025-08-12,52800.0,53400.0,51300.0,51800.0,481809,136055,51406.0,50911.5,49572.75,39932.583333333336,3028.716888310737,3316.5248874166664,-287.8079991059294,53.13983205549471,3377.8571428571427,45.99294869814459,599169.7,9049173,137439.95,-3684.0,-2.6363434688955856
2025-08-13,51500.0,52950.0,51050.0,51290.0,395645,132463,51395.0,50570.0,49990.0,40193.666666666664,2874.7540649365474,3228.170722920643,-353.41665798409576,44.889531282263064,3013.9285714285716,36.741617549293984,596458.95,8653528,140473.95,-3592.0,-2.6401087795376865
2025-08-14,51385.0,51760.0,49300.0,50430.0,415544,127757,51459.0,50700.0,50226.5,40436.5,2652.7632025785715,3113.089218852229,-460.3260162736574,48.668009850011195,2892.1428571428573,7.89081378863413,596696.4,8237984,143313.6,-4706.0,-3.552690185183782
2025-08-15,50505.0,52920.0,49470.0,52740.0,619561,138723,51849.0,51054.0,50671.0,40714.166666666664,2632.8813223541947,3017.047639552622,-384.16631719842735,57.24212812160695,2904.6428571428573,31.838909898667733,575420.75,8857545,142472.8,10966.0,8.58348270544862
2025-08-18,52810.0,53500.0,51700.0,52280.0,425548,135517,51708.0,51410.0,51002.0,40984.0,2550.6048484193743,2923.7590813259726,-373.1542329065983,53.339370613538605,2807.5,55.097641162601434,565632.45,8431997,140645.8,-3206.0,-2.311080354375261
2025-08-19,52275.0,53300.0,51020.0,52260.0,580607,137977,51800.0,51603.0,51159.75,41273.583333333336,2455.4810600269193,2830.1034770661618,-374.62241703924246,43.284811864872296,2687.1428571428573,41.750420325393485,556788.7,7851390,137935.7,2460.0,1.8152704088785887
2025-08-20,51700.0,52120.0,49370.0,51875.0,704931,150086,51917.0,51656.0,51249.5,41550.0,2322.258934533951,2728.53456855972,-406.2756340257688,60.545524394928925,2451.0714285714284,0.5861583969013324,529723.2,7146459,137157.95,12109.0,8.776100364553518
