时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2024-11-05,6930.0,7008.0,6906.0,6938.0,72592,110879,6895.6,6957.2,7069.5,7343.1,-97.43319096253163,-94.87486998999728,-2.5583209725343465,42.38578680203045,135.57142857142858,-34.47529484348834,101477.7,-1444403,104018.7,-1367.0,-1.217860770094259
2024-11-06,6950.0,7002.0,6762.0,6772.0,117820,114845,6881.6,6924.2,7036.6,7320.366666666667,-105.8309357787266,-97.06608314774314,-8.764852630983455,39.95215311004785,141.0,-58.767105686299544,100611.55,-1562223,105425.15,3966.0,3.5768720857872083
2024-11-07,6772.0,6936.0,6712.0,6922.0,120679,112933,6889.6,6908.2,7013.6,7301.3,-99.23850296202818,-97.50056711060014,-1.737935851428034,41.89814814814815,147.14285714285714,-51.74698511475329,100170.8,-1441544,106545.6,-1912.0,-1.664852627454394
2024-11-08,6890.0,7050.0,6872.0,6924.0,118686,111704,6894.0,6894.2,6990.0,7282.366666666667,-92.78302422573051,-96.55705853362622,3.774034307895704,45.386533665835415,150.57142857142858,-19.831314924926552,100280.4,-1322858,107302.6,-1229.0,-1.088255868523813
2024-11-11,6892.0,6932.0,6730.0,6848.0,115676,112650,6880.8,6877.4,6965.4,7262.566666666667,-92.73063462634309,-95.7917737521696,3.0611391258265144,36.22828784119107,155.71428571428572,-63.63812410344027,100369.85,-1438534,108275.25,946.0,0.8468810427558537
2024-11-12,6788.0,6834.0,6760.0,6774.0,77115,115856,6848.0,6871.8,6947.0,7242.466666666666,-97.53596317809115,-96.14061163735391,-1.3953515407372379,30.660377358490564,152.0,-81.38466822607693,98600.05,-1515649,109044.2,3206.0,2.84598313359965
2024-11-13,6790.0,6830.0,6752.0,6800.0,85802,116044,6853.6,6867.6,6934.1,7221.433333333333,-98.11522670805789,-96.53553465149471,-1.5796920565631751,33.48946135831382,150.14285714285714,-71.47189473113662,97891.45,-1429847,109685.2,188.0,0.16227040464025233
2024-11-14,6816.0,6816.0,6690.0,6698.0,106163,124367,6808.8,6849.2,6922.0,7198.333333333333,-105.5876955511012,-98.345966831416,-7.241728719685199,30.490405117270782,147.0,-86.74866589614132,97752.45,-1536010,110834.6,8323.0,7.172279480197163
2024-11-15,6726.0,6776.0,6612.0,6614.0,96118,126723,6746.8,6820.4,6899.6,7175.2,-116.93977005147917,-102.06472747542864,-14.875042576050532,29.36344969199179,146.0,-98.91408402100696,98561.95,-1632128,112196.0,2356.0,1.8943932072012615
2024-11-18,6640.0,6704.0,6588.0,6672.0,81148,122426,6711.6,6796.2,6883.3,7154.633333333333,-119.87441793580365,-105.62666556750365,-14.247752368299999,40.66193853427896,138.85714285714286,-89.3525913623601,98714.4,-1550980,113257.15,-4297.0,-3.3908603805149817
